,Price,Picture Url,Neighbourhood,Zipcode,Latitude,Room Type,Accommodates,Bathrooms,Bedrooms,Guests Included,Availability 30,Bath_for_Beedrooms
7334704,2.1760912590556813,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/aa870adee3389f3b5eba58a8d23b3e5a,78.22241379310344,69.16028368794326,40.411648206609534,87.57165453970262,5,1.0,2.0,4,3,2.0
15508358,1.9030899869919435,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/0ba5eff2d117f7da75fa7651f0b3325d,78.22241379310344,82.9808362369338,40.41512467560732,87.57165453970262,6,1.0,2.0,4,5,2.0
16650196,1.5314789170422551,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/d6c5e964409f2cb4830b1289ef69397d,43.583333333333336,45.88034188034188,40.39999778276593,87.57165453970262,3,1.0,1.0,2,0,1.0
14676229,1.7781512503836436,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/5e8c74b58612611f6412120dbb921453,65.8080808080808,87.76190476190476,40.43293897825581,87.57165453970262,2,1.0,1.0,1,10,1.0
6597408,2.255272505103306,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/5329e153eaa45de8672881c74b36f9c5,64.5813953488372,81.46255506607929,40.424984369198526,87.57165453970262,4,2.0,2.0,1,15,4.0
4573540,1.3424226808222062,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/ee89b99391399c1f9384df8c880bfbc2,58.769572953736656,66.13808463251671,40.40770509831676,34.60482283464567,1,1.0,1.0,1,0,1.0
5791993,2.146128035678238,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/85619a1b52ddf87f46ea775d41e7a078,84.63841807909604,80.17692307692307,40.42293703729175,87.57165453970262,6,3.0,3.0,2,6,9.0
16613577,2.1760912590556813,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/751d4964b87df940b0e1b86ff1224975,72.75324675324676,72.75961538461539,40.44078880372572,87.57165453970262,4,1.0,2.0,1,10,2.0
17026688,1.9030899869919435,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/e1b3a73ec340936280a2524f9ed2b2ba,79.08307692307692,75.94586894586895,40.42244477581399,87.57165453970262,4,1.0,1.0,2,16,1.0
17301242,1.6989700043360187,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/c75048f64a35a8f87a742a97312e7379,58.769572953736656,66.13808463251671,40.40932260358248,87.57165453970262,3,1.0,1.0,2,19,1.0
4604168,1.591064607026499,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/9c45fb4ccda3ae6c9e06b4cd96b28a10,47.98969072164948,64.63533834586467,40.40184116590753,34.60482283464567,1,0.5,1.0,1,0,0.5
2134070,1.4913616938342726,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/31499b4875f8f78e5cf3920d20a377ad,47.59574468085106,79.6086956521739,40.46661158720866,34.60482283464567,1,2.0,1.0,1,6,2.0
10033003,1.3617278360175928,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/47ada89af297fcf2832e6263a62d4354,55.503649635036496,44.95189003436426,40.40172042345642,34.60482283464567,2,1.0,1.0,1,0,1.0
5438590,1.3979400086720375,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/5dca0f608eeecf022dac939301899cc9,58.769572953736656,68.47654320987654,40.40584373298992,34.60482283464567,1,1.5,1.0,1,0,1.5
13404843,1.4771212547196624,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/326cefa67d5f70ebd50add4092cafefb,58.769572953736656,68.47654320987654,40.41142494488895,34.60482283464567,2,1.0,1.0,1,8,1.0
507557,1.3424226808222062,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/73a2eee361f23eda0e89cb2222317c78,72.75324675324676,76.26190476190476,40.44013234127562,34.60482283464567,1,1.0,1.0,1,8,1.0
16585190,1.6532125137753435,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/660db270affb007d4bd90ab62d0bea19,72.75324675324676,72.75961538461539,40.43922016676439,34.60482283464567,1,1.5,1.0,1,24,1.5
16792451,1.4771212547196624,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/fb33af91d60b305230f05bee081c317b,64.50819672131148,59.09756097560975,40.46250142537208,34.60482283464567,1,1.0,1.0,1,30,1.0
6510436,1.845098040014257,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/042aa9b9f96a8087b5abb561bee61a39,79.08307692307692,70.29396325459318,40.42001409961109,87.57165453970262,2,1.0,1.0,1,0,1.0
16810362,1.9542425094393248,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/fb00f551bb0b4074b70356a000bdce5a,84.61260053619303,69.16028368794326,40.41643225927684,87.57165453970262,4,1.5,1.0,3,3,1.5
9230099,2.0791812460476247,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/dabb9d0c0533be3a01d29d802aa460e9,84.61260053619303,82.9808362369338,40.41901189584136,87.57165453970262,6,1.0,2.0,3,8,2.0
7169803,2.0,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/dee602f9bf47b303469a4b5959f71add,70.97590361445783,53.73529411764706,40.46531792470705,87.57165453970262,5,1.0,3.0,1,0,3.0
6469571,1.9542425094393248,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/8faeae078107068156aecf83e5615d9d,142.83823529411765,83.62790697674419,40.42080731222183,87.57165453970262,4,1.0,1.0,2,8,1.0
13138837,1.6989700043360187,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/0a44d39517f37260d880d2b93d08b548,58.769572953736656,68.47654320987654,40.40962064791742,87.57165453970262,3,1.0,0.0,2,0,0.0
158950,1.57978359661681,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/735a0f78df0472e34f826dfbf0ff02fb,58.769572953736656,68.47654320987654,40.40780502867367,87.57165453970262,2,1.0,0.0,1,1,0.0
8390275,1.6532125137753435,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/fdd869cc685353caa0dac32147343ba8,78.22241379310344,82.9808362369338,40.41847281043093,34.60482283464567,3,1.0,1.0,2,1,1.0
644749,2.0,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/b7f17359e28bb04f85d419336508e55d,61.69791666666666,59.09756097560975,40.45240927202583,87.57165453970262,9,2.0,3.0,4,8,6.0
8206538,1.9493900066449128,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/57999c1d4096f41f29ed02535166f349,40.18811881188119,43.95555555555556,40.39932734455967,87.57165453970262,8,1.0,1.0,4,15,1.0
9722861,1.4313637641589874,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/8c971dab338ff3b6885e6e648289dd16,58.769572953736656,68.47654320987654,40.41242181474794,34.60482283464567,2,1.0,1.0,1,5,1.0
15433412,1.6020599913279625,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/b85a747012639e9733c2262fc91fbaaa,58.769572953736656,69.16028368794326,40.40806551530157,87.57165453970262,2,1.0,1.0,1,10,1.0
17266045,1.5314789170422551,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/a8d5cdaceae7c3f915991045deabd174,83.11206896551724,82.5814606741573,40.41547545815576,34.60482283464567,3,1.0,1.0,1,7,1.0
5407775,1.8388490907372552,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/e09fee5f552f4513632a1fa710fe61ca,81.464,77.14957264957265,40.427597850964894,87.57165453970262,4,1.0,0.0,2,11,0.0
5063329,1.4771212547196624,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/7cb78105e2fa6cd94125e24f004c8829,43.583333333333336,45.88034188034188,40.39843901986744,34.60482283464567,2,1.0,1.0,1,23,1.0
741330,2.0791812460476247,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/d911f82592a2465aeb172d0a4356f107,65.8080808080808,79.71111111111111,40.43030309039051,87.57165453970262,9,2.0,4.0,8,2,8.0
3975171,1.8129133566428557,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/10abf1f260ab7848969c33388c61de67,58.769572953736656,66.13808463251671,40.41136772632346,87.57165453970262,2,1.0,1.0,1,6,1.0
6702342,1.8976270912904412,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/3847ea2bd69166249cd57939d31100bb,65.22222222222223,53.13725490196079,40.4815456521736,87.57165453970262,3,2.0,2.0,2,0,4.0
7192263,2.2479732663618064,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/8d0eb34c956ea65f9137c40b1e533386,84.61260053619303,82.9808362369338,40.41718158265862,87.57165453970262,8,2.0,3.0,5,6,6.0
15372625,1.6989700043360187,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/c140ca45694c3add0f5076c98bb2291a,46.08783783783784,38.23333333333333,40.42316101931118,87.57165453970262,4,1.0,2.0,2,5,2.0
15391636,1.9590413923210936,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/e2cb73f8abaecf10fb87acc7d8a1d8f2,102.2127659574468,79.55,40.464939295122896,87.57165453970262,2,1.0,1.0,1,16,1.0
16516540,1.7242758696007892,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/88a9e7f5a5480c48ff279c433eb4cd39,58.769572953736656,68.47654320987654,40.40776255840812,87.57165453970262,2,1.0,1.0,1,10,1.0
18040462,1.146128035678238,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/60b89c486dfebdd7a10a51a297af4495,47.35714285714285,53.73529411764706,40.46503182741236,34.60482283464567,1,1.0,1.0,1,7,1.0
4181790,1.7781512503836436,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/bb1872205aaf8a4cf978c8436b8ddd81,42.69565217391305,34.825,40.43729528754671,87.57165453970262,4,1.0,0.0,1,12,0.0
471328,1.9138138523837167,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/b88b3b810ee3fd84178246363c225a71,84.61260053619303,66.13808463251671,40.41644448481897,87.57165453970262,2,1.0,1.0,2,8,1.0
8345014,1.7781512503836436,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/42bb08658e41893f14b13a6ae2b28379,70.37463976945244,75.94586894586895,40.42653782441427,87.57165453970262,5,1.0,2.0,3,11,2.0
1153242,1.6989700043360187,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/56e89432a9f71ec615f6a7051b7c2dc4,58.769572953736656,66.13808463251671,40.4094142197057,87.57165453970262,2,1.0,1.0,1,11,1.0
2267294,1.7853298350107671,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/bb5afa043816b7aa2e19d30a1e22f2c9,83.11206896551724,82.5814606741573,40.41534499843417,87.57165453970262,4,1.0,1.0,2,8,1.0
8796796,1.2787536009528289,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/892cad925243ceddf46962deced078d6,47.64429530201343,53.85135135135136,40.43566670073029,34.60482283464567,2,1.0,1.0,1,1,1.0
13344391,1.0791812460476249,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/c0ead2f76088a21862120cc3e0948b17,49.26315789473684,44.95189003436426,40.401699876592566,34.60482283464567,1,1.0,1.0,1,0,1.0
11979168,1.3979400086720375,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/dcfa5c29782d0c0c1e423c8559d393af,73.55555555555556,65.76666666666667,40.450583634625616,34.60482283464567,1,1.0,1.0,1,30,1.0
1242828,1.9138138523837167,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/f8ffbf78a17024ecdbb741285fd95133,79.08307692307692,75.94586894586895,40.420751260925066,87.57165453970262,4,1.0,1.0,2,16,1.0
12488308,1.4771212547196624,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/d0a5f165c7ffd7edff018feddf5a2cf4,41.21428571428572,46.583333333333336,40.45266284982343,34.60482283464567,1,1.0,1.0,1,30,1.0
8389063,2.1760912590556813,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/dfb3f6503805ad23efb3f5ee725ee026,45.95454545454545,54.0,40.38026614876949,87.57165453970262,4,2.0,2.0,1,30,4.0
13988505,2.173186268412274,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/1fe852cfa84c660e443578b10d7393d5,79.08307692307692,70.29396325459318,40.42132646851055,87.57165453970262,4,2.0,2.0,2,13,4.0
13189475,2.041392685158225,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/d72b20abcda6510d4aefeb849c957fcf,84.61260053619303,68.47654320987654,40.41669409043454,87.57165453970262,4,2.0,2.0,1,2,4.0
6415115,1.6720978579357175,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/4fee5019fa2ec2331e1aee3b23343f94,55.431654676258994,58.67164179104478,40.43595848261962,87.57165453970262,2,1.0,1.0,1,6,1.0
3384607,1.4771212547196624,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/ce730325aecce9283693260d644df895,79.08307692307692,75.94586894586895,40.42514858867646,87.57165453970262,2,1.0,0.0,1,7,0.0
531286,1.6020599913279625,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/0974f6f0b8db1b73bb63ad567c565bed,72.12084592145015,69.16028368794326,40.41060311048732,34.60482283464567,2,1.0,1.0,1,4,1.0
17357741,1.9542425094393248,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/098aa1f9698ffc14c344e7e5e65e89a4,70.37463976945244,58.67164179104478,40.42598528540663,87.57165453970262,4,1.0,2.0,1,6,2.0
17804639,1.505149978319906,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/c93b18f2253eb371cee54d09e480d693,84.63841807909604,121.06666666666666,40.42572910039832,34.60482283464567,3,1.0,2.0,1,18,2.0
8895075,1.7781512503836436,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/ff4789901465b751acd4d69dd06486ab,79.08307692307692,75.94586894586895,40.42259220344425,87.57165453970262,4,1.0,1.0,2,6,1.0
15445938,1.740362689494244,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/8bde47f5ca5378939f19f19f1974f792,58.769572953736656,68.47654320987654,40.41045091502658,87.57165453970262,4,1.0,1.0,2,0,1.0
11382556,1.6532125137753435,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/562d26abcd7c4f6d58cb7d23137df946,83.11206896551724,83.62790697674419,40.41297949958444,87.57165453970262,2,1.0,1.0,2,0,1.0
5508219,1.2787536009528289,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/05876d4619c830585978f022fbcae195,33.77777777777778,36.14150943396226,40.393040051990575,34.60482283464567,1,1.0,1.0,1,30,1.0
12463633,1.740362689494244,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/425ef5032ff1be35a0a845c7227abbac,58.769572953736656,66.13808463251671,40.41025285934196,87.57165453970262,3,1.0,1.0,2,0,1.0
4641813,2.0,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/f864be6325cff89736ff2cafe4c84895,78.22241379310344,81.46255506607929,40.41559450330931,87.57165453970262,2,1.0,1.0,1,14,1.0
17153112,1.6532125137753435,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/5c1ca4c52ea16649844bedbda6e1ba34,58.769572953736656,68.47654320987654,40.407502379058194,87.57165453970262,2,1.0,1.0,1,13,1.0
1829496,1.9542425094393248,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/92b3f2dc6a1ecb3304715972ed63a12d,47.64429530201343,48.67692307692308,40.43201366295094,87.57165453970262,4,2.0,2.0,1,0,4.0
12416420,2.204119982655925,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/70628e7d5a251f8394d5fdf2c26a5b59,84.63841807909604,137.76190476190476,40.42711543404669,87.57165453970262,6,2.0,2.0,4,5,4.0
2752009,2.0211892990699383,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/b216bb21aaef69bdae7c009b60662abb,79.08307692307692,75.94586894586895,40.42846464138802,87.57165453970262,4,1.0,1.0,2,13,1.0
14703033,1.6232492903979006,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/73d5ed85350a31440649a3a832929d4b,84.61260053619303,82.9808362369338,40.41889804390298,34.60482283464567,2,1.0,1.0,1,0,1.0
15318138,1.5314789170422551,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/ee703ae9a3b39a08d7317d0658633ee6,65.5,65.88659793814433,40.44598977658786,34.60482283464567,2,1.0,1.0,1,15,1.0
16745286,1.2787536009528289,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/c5bc1cbdc552cc3fc4329e20270b118b,70.97590361445783,53.73529411764706,40.468319157953886,34.60482283464567,1,1.0,1.0,1,8,1.0
16910523,2.113943352306837,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/3ef1e577c5faf613ac956248e0389b3c,142.83823529411765,87.76190476190476,40.42330314672748,87.57165453970262,5,2.0,2.0,3,10,4.0
9599324,1.6532125137753435,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/7bd4c1a6bb185c60c6ce77bba52d13ac,58.769572953736656,66.13808463251671,40.41080128960103,87.57165453970262,3,1.0,0.0,1,7,0.0
4384036,1.4771212547196624,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/c848a35bb4bef3e0eaa6928d84a17147,65.8080808080808,87.76190476190476,40.43540412485869,34.60482283464567,2,1.0,1.0,1,16,1.0
11368499,1.9030899869919435,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/467d6c6ecd7c83ad20632104bc9557ad,61.69791666666666,67.30588235294118,40.45030227756587,87.57165453970262,2,1.0,1.0,1,30,1.0
16984516,2.041392685158225,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/6e12a50495343e6ef46f95e925a53710,55.503649635036496,68.47654320987654,40.40146974074221,87.57165453970262,3,1.0,2.0,1,17,2.0
892453,1.230448921378274,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/a9a1bc3edbdefc8a1ef3551e40a77e7d,35.30808080808081,38.14893617021277,40.407007139862216,34.60482283464567,1,1.0,1.0,1,28,1.0
13799267,1.8129133566428557,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/be243cc129653a56f75e64aec7a6e674,54.328125,43.0,40.485838015789895,87.57165453970262,3,1.0,2.0,1,28,2.0
6858328,1.8325089127062364,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/c2a028e34b924de464f78f0f86838e76,62.270348837209305,58.67164179104478,40.42587438551113,87.57165453970262,2,1.0,1.0,1,0,1.0
779960,1.7160033436347992,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/cec289da0c54162dc1379ec38f193e8b,58.769572953736656,68.47654320987654,40.40803070322183,87.57165453970262,2,1.0,1.0,1,9,1.0
8320647,1.6532125137753435,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/eb0006e6c801c93481f61837c7f226d1,52.078947368421055,68.63333333333334,40.47358125433183,34.60482283464567,1,0.5,1.0,1,0,0.5
4068852,1.3010299956639813,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/ce8fdd2d1f7f4780d5a3eb9897b99941,44.71428571428572,53.6,40.36564587287072,34.60482283464567,2,1.0,1.0,1,30,1.0
17838777,1.6020599913279625,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/2888ba4f2e5adae0b82123351887892b,78.22241379310344,59.108108108108105,40.41926190379324,87.57165453970262,3,1.0,1.0,1,0,1.0
6229345,1.568201724066995,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/cf154393d78c09e911564d2d1e9eaf74,106.28571428571428,83.62790697674419,40.40816090787782,34.60482283464567,1,1.0,1.0,1,28,1.0
